Initial mass [Msol]	Age [Gyr]	Evolutionary stage	Spectral type	Radii [Rsol]	Temperature	Luminosity [Lsol]	Remnant age [Gyr]	Final mass [Msol]
0.4458096096054662	10.18453507561793	Main sequence	M2V	0.378622623097056	3550.9295762936667	0.020534069858522307	-	0.4458096096054662
0.025509963701131518	2.057486595787811	Main sequence	T8	0.08820998460229887	707.0909185011507	6.205939776745391e-05	-	0.025509963701131518
0.07918552858337363	6.016488549908872	Main sequence	M7V	0.11660915381840156	2664.2421159300156	0.0006172395175664834	-	0.07918552858337363
0.036996695969243314	3.4271876448827623	Main sequence	T7	0.09407352044738321	815.0763492965029	0.00013189685604988324	-	0.036996695969243314
0.6094831739684554	3.203224420700299	Main sequence	K4V	0.5339175263775003	4229.61403375349	0.08219492173508727	-	0.6094831739684554
0.002516811713474115	5.209946497616242	Main sequence	Y7	0.07682291053649211	77.07206361232521	5.661418678268097e-07	-	0.002516811713474115
0.020824369089018243	3.2259674023495437	Main sequence	T9	0.08585162640931886	516.7738202782742	4.112100468676412e-05	-	0.020824369089018243
0.012084275549686548	5.229292652807739	Main sequence	Y3	0.08150436391503575	281.75287184638296	1.3637771721100011e-05	-	0.012084275549686548
0.057488537984281635	4.4632639729224906	Main sequence	T5	0.1048231551514946	1077.292622094051	0.0003224265553536415	-	0.057488537984281635
0.3817493064016779	4.037658981807484	Main sequence	M2V	0.3242830314448778	3546.712980951324	0.014991541955238356	-	0.3817493064016779
0.03928914956529553	4.64236205279252	Main sequence	T7	0.09525767718507828	776.4034188950083	0.00014899952720728128	-	0.03928914956529553
0.043944684825083936	3.4209260657751774	Main sequence	T6	0.09767675534606035	940.3042818283182	0.00018698815047150943	-	0.043944684825083936
0.543309810339382	5.475406210487913	Main sequence	K8V	0.46828293352559336	3960.333518789779	0.04860012484217501	-	0.543309810339382
0.04809017753059889	3.9964373724567435	Main sequence	T6	0.09984691772557842	963.3098137631697	0.00022449689531843045	-	0.04809017753059889
0.0027751108877375487	3.754485503067538	Main sequence	Y7	0.07694823715578494	92.91501820344553	6.901961496618528e-07	-	0.0027751108877375487
0.3318009078765369	6.4137695814541695	Main sequence	M2V	0.28442828817914434	3527.159626148897	0.01128079512705677	-	0.3318009078765369
0.08512734484473719	7.741904461153218	Main sequence	M7V	0.11990931187569254	2725.493512369434	0.0007147927025020557	-	0.08512734484473719
0.10209982251757221	1.8323070272415152	Main sequence	M6V	0.129507752713683	2875.7714329510136	0.0010334814215941309	-	0.10209982251757221
0.07695893581101516	3.15972923509226	Main sequence	L7	0.11538050718788918	1533.5470112137907	0.0005825502068294868	-	0.07695893581101516
0.08887321137144255	3.7006996742779603	Main sequence	M6V	0.12200583501944576	2761.614869421258	0.000780022860971657	-	0.08887321137144255
0.027863628260641336	6.285632773041147	Main sequence	T9	0.08940194874639142	529.6981881274104	7.422263861994391e-05	-	0.027863628260641336
0.04965266430759724	9.973358649873964	Main sequence	T8	0.1006688162714156	735.4739301661315	0.00023953639327387795	-	0.04965266430759724
0.08469859332964921	9.167935860666802	Main sequence	M7V	0.11967013432940252	2721.240484157825	0.0007075105640586016	-	0.08469859332964921
0.003976096834199154	7.3637854652586245	Main sequence	Y7	0.07753172870679909	100.56747554026974	1.4311946366940749e-06	-	0.003976096834199154
0.003874758633977557	3.4649519905340083	Main sequence	Y6	0.07748244496989294	125.67932616949827	1.3581888463551516e-06	-	0.003874758633977557
0.007988595483372357	10.34463603280459	Main sequence	Y6	0.07949041267202664	160.40678345715259	5.89128500052649e-06	-	0.007988595483372357
0.030500382203155443	3.24230993131167	Main sequence	T8	0.09074308748697514	707.3771308496475	8.916021581153692e-05	-	0.030500382203155443
0.1979088268927544	2.4114132488682487	Main sequence	M3V	0.18846156242884513	3334.4409066105313	0.003955772925079558	-	0.1979088268927544
0.0979530315015052	8.438502310542628	Main sequence	M6V	0.12713913599174156	2842.058534870748	0.00095013269598387	-	0.0979530315015052
10.778612046934755	3.163679125140187	Neutron star	-	0	0	0.0	-	-
0.03837108966110621	5.371120684122035	Main sequence	T8	0.0947829002985986	726.2360452102724	0.0001420235554318457	-	0.03837108966110621
0.02654405163464804	1.982697332080558	Main sequence	T8	0.088733074291938	739.5324219075878	6.72675343157755e-05	-	0.02654405163464804
1.6439562822203826	5.632923381054634	White dwarf	K2V	0.012488033107601581	5003.533404409271	8.80620873393395e-05	2.4584840982548384	0.6205165025776306
0.024745068379164382	7.015329230219911	Main sequence	Y0	0.0878236725975816	463.3860588502033	5.834383857282284e-05	-	0.024745068379164382
0.29810820690179857	3.3524580748734536	Main sequence	M2V	0.25878854377992694	3502.366907086255	0.009078839420545127	-	0.29810820690179857
0.052517076059355544	3.8370096439637087	Main sequence	T5	0.10218115160092568	1049.837937254978	0.0002683919537034434	-	0.052517076059355544
0.08259670421130864	3.815806927344079	Main sequence	M7V	0.11849995133731318	2700.023801724487	0.000672357715432095	-	0.08259670421130864
0.039925936392138844	5.757895552521881	Main sequence	T8	0.09558743018712514	733.769954434571	0.000153937831410738	-	0.039925936392138844
0.06200452781543584	3.1854306337091867	Main sequence	T0	0.10724202293073104	1279.2490059145182	0.00037586740400523725	-	0.06200452781543584
0.2960408475442897	2.8375861575714634	Main sequence	M2V	0.25724794990864064	3500.4662936616373	0.008951609400293738	-	0.2960408475442897
0.05829515065579095	4.150735684281902	Main sequence	T5	0.10525387432916906	1115.7140631304294	0.00033166723180681296	-	0.05829515065579095
0.003351577443426193	3.501338972860679	Main sequence	Y7	0.07722815088775858	111.09555525191973	1.0120582210522886e-06	-	0.003351577443426193
0.19996780109527637	6.518450198344706	Main sequence	M3V	0.18981747573652705	3339.99056186587	0.004039680556302816	-	0.19996780109527637
0.27989472601575904	3.1851072969552345	Main sequence	M2V	0.2453457227952398	3483.88375330009	0.007989236592688973	-	0.27989472601575904
0.07722002824952057	4.393467504285912	Main sequence	L9	0.11552435290489074	1382.0714130899235	0.0005865652779475385	-	0.07722002824952057
0.8026472551369058	8.177565275452748	Main sequence	K3V	0.7476273196541293	4849.035601227032	0.27841042597885224	-	0.8026472551369058
0.23673329055677417	5.050380441567155	Main sequence	M3V	0.21465920085930232	3421.3799740637733	0.005688502206968311	-	0.23673329055677417
0.03646206111307809	6.830654156918669	Main sequence	T8	0.093798024541969	644.0570139527667	0.0001280601432484927	-	0.03646206111307809
0.7917460911002611	8.110921961331337	Main sequence	K3V	0.7346893930558456	4796.44469797482	0.2573824816577257	-	0.7917460911002611
0.2906719462229911	5.7719660191208915	Main sequence	M2V	0.2532646786506428	3495.301543538361	0.008625445279397745	-	0.2906719462229911
0.11326915493040791	5.43147444215903	Main sequence	M5V	0.13596312706709024	2958.357263127045	0.0012756703081716206	-	0.11326915493040791
0.021086265765514825	9.121388119985893	Main sequence	Y2	0.08598293296996438	372.85107777092276	4.2176578242887774e-05	-	0.021086265765514825
0.17951721218117145	10.525186042264762	Main sequence	M3V	0.17651604913541774	3279.1876642296984	0.0032458403974331656	-	0.17951721218117145
0.06039801418166807	4.162144716914645	Main sequence	T5	0.10637947359304836	1147.8744477026994	0.00035638051735682145	-	0.06039801418166807
0.012477216485957432	2.1134788802872473	Main sequence	Y1	0.08169836183937057	388.0051024556792	1.4552135054444206e-05	-	0.012477216485957432
0.2509683058137231	3.447568653522719	Main sequence	M3V	0.22459807271557652	3445.3261419055207	0.006403642620512737	-	0.2509683058137231
0.24115024625195963	2.7229190276199104	Main sequence	M3V	0.21772396696552565	3429.2040656648383	0.005905810061131706	-	0.24115024625195963
0.16947021749740993	4.008170078538562	Main sequence	M4V	0.1701165946615067	3244.169875780187	0.0028880279268443175	-	0.16947021749740993
0.009892432098313145	2.5897073984478043	Main sequence	Y3	0.08042473563337403	299.8263745693582	9.088132330342578e-06	-	0.009892432098313145
0.7521398942240957	4.891241202979907	Main sequence	K4V	0.6885664571623848	4602.559371815989	0.19168273682977113	-	0.7521398942240957
0.04766633414332709	3.853710142121049	Main sequence	T6	0.09962433955294778	967.617519119229	0.0002205024581215945	-	0.04766633414332709
0.09107963310956586	7.211167151611019	Main sequence	M6V	0.12324654543345914	2782.0554904258547	0.0008197970300753618	-	0.09107963310956586
0.10242815556599306	9.113533449091362	Main sequence	M6V	0.12969594290843944	2878.3658715794654	0.0010402325679146737	-	0.10242815556599306
0.7017542205619166	4.60441513635864	Main sequence	K4V	0.6318924471276702	4567.667595298751	0.1565878179322323	-	0.7017542205619166
0.3805519374019054	3.3637095197364553	Main sequence	M2V	0.32330185520962024	3546.437808075582	0.014896336177710948	-	0.3805519374019054
0.033199757963896556	4.829902675979145	Main sequence	T8	0.09212243764672147	666.8527642487472	0.00010589162496713498	-	0.033199757963896556
0.45241328515364304	7.232239947432389	Main sequence	M2V	0.3844302736735616	3545.6404599313196	0.02104299820163758	-	0.45241328515364304
0.22401414083821478	3.9602232026685082	Main sequence	M3V	0.20593007693641804	3396.6932998137563	0.0050857918325216975	-	0.22401414083821478
0.04324947045589828	4.6296355083661656	Main sequence	T7	0.09731429703695636	841.3299852216213	0.00018103771145607382	-	0.04324947045589828
0.11021014691503397	3.348755266624541	Main sequence	M5V	0.13418420309664303	2936.853117919182	0.0012067723945148737	-	0.11021014691503397
0.06285735242470078	4.178501916127606	Main sequence	T4	0.10770083698549891	1184.8877772346732	0.00038642582180401343	-	0.06285735242470078
0.09488443245355216	3.9378643237415827	Main sequence	M6V	0.12539615066925586	2815.9330482845776	0.0008907408861642724	-	0.09488443245355216
0.056828231054238204	3.237417715775953	Main sequence	T4	0.10447098874090957	1184.0432444530609	0.0003149604853152729	-	0.056828231054238204
0.06901451335713989	4.409659020864948	Main sequence	T0	0.11103240648758891	1257.9515851133083	0.00046705840514110915	-	0.06901451335713989
0.0994927725177098	3.5283904270697484	Main sequence	M6V	0.12801685241638225	2854.7844032663384	0.000980666250921001	-	0.0994927725177098
0.1094273468627823	3.810187561644415	Main sequence	M5V	0.13373030435989722	2931.2204358244735	0.0011894529384499934	-	0.1094273468627823
0.08937498292532053	4.499452778240744	Main sequence	M6V	0.12228761247798318	2766.3163599465092	0.0007889799937361928	-	0.08937498292532053
0.079658748071718	5.770753902145837	Main sequence	M7V	0.11687084314272149	2669.3090846129285	0.0006247431323531934	-	0.079658748071718
0.1080367223370571	3.6332549968284296	Main sequence	M6V	0.13292529921065604	2921.0800382350762	0.0011589983001799315	-	0.1080367223370571
0.059956438203117454	7.724670909359111	Main sequence	T6	0.1061427874217854	933.7799093051975	0.0003511163500353204	-	0.059956438203117454
0.07108586164636467	6.7713374859720314	Main sequence	T5	0.11216071492802353	1121.8469764967176	0.000495925448106347	-	0.07108586164636467
0.16146366119689592	1.8672666381919143	Main sequence	M4V	0.16508062378615482	3213.4566924343767	0.00261803643382821	-	0.16146366119689592
0.055904531093087725	3.262758935980689	Main sequence	T5	0.10397899099088737	1165.1572837819347	0.00030466497844852913	-	0.055904531093087725
0.3683989417723328	4.136520021738883	Main sequence	M2V	0.313414799274091	3543.1557721183813	0.013947413045427164	-	0.3683989417723328
0.6281028302024739	2.401775769914409	Main sequence	K4V	0.5530826835403687	4301.111462565885	0.09431843596497558	-	0.6281028302024739
0.285044884264445	3.700505314936411	Main sequence	M2V	0.24911719380093153	3489.520444869019	0.008290182155775361	-	0.285044884264445
0.08479362374287253	5.697007078246834	Main sequence	M7V	0.119723132713365	2722.185300677174	0.0007091213494691145	-	0.08479362374287253
0.33399842817080366	5.315373223063374	Main sequence	M2V	0.28613539838994306	3528.4113351555484	0.011432828525695082	-	0.33399842817080366
0.5312458763299628	4.987628136192764	Main sequence	K9V	0.4567339617858434	3908.478849729867	0.04385825567882245	-	0.5312458763299628
0.03137192819030355	5.500551432030707	Main sequence	T8	0.09118773414706127	610.0920671075382	9.440295274985692e-05	-	0.03137192819030355
0.05201376942926568	3.0182021934753163	Main sequence	T5	0.10191489401683844	1125.7418520195822	0.0002632012633401996	-	0.05201376942926568
0.03862490163189484	3.6701023725595863	Main sequence	T7	0.09491408532973573	826.0969384492778	0.0001439352145868263	-	0.03862490163189484
0.06546144610037731	5.290010210311174	Main sequence	T5	0.10910579706398464	1135.1874775186282	0.0004195838722983287	-	0.06546144610037731
0.16182172382970078	6.982064212512833	Main sequence	M4V	0.16530462914035812	3214.8872183921103	0.0026298239580991407	-	0.16182172382970078
0.3297573031574563	4.5889113202393315	Main sequence	M2V	0.28284457178240807	3525.958760801134	0.011140335988091951	-	0.3297573031574563
0.16473411591639645	3.400641921063137	Main sequence	M4V	0.16713083830910622	3226.3207719208085	0.0027266979924623195	-	0.16473411591639645
0.48582626366432397	1.588681213830027	Main sequence	M1V	0.4144059230880398	3704.7710452547312	0.029146813466162245	-	0.48582626366432397
0.15992859812578503	5.499327166636524	Main sequence	M4V	0.16412156557317012	3207.260997629956	0.0025678059003236718	-	0.15992859812578503
0.05109938772534631	0.9490370591684136	Main sequence	L6	0.10143174323889857	1613.8659073003544	0.0002539025323186576	-	0.05109938772534631
0.08698392529490803	3.8086022783538187	Main sequence	M6V	0.12094687222178829	2743.625518823678	0.0007467621477961425	-	0.08698392529490803
0.7339458389195261	4.525904155231721	Main sequence	K5V	0.667843106269279	4511.972695697526	0.1665361131942655	-	0.7339458389195261
0.5856054517037385	7.681878108312686	Main sequence	K7V	0.5097882980893366	4135.274004625521	0.06846846131758075	-	0.5856054517037385
5.74454261449099	2.2815101222778424	White dwarf	A6V	0.007131233595349779	7990.854826931475	0.0001868082132698676	2.142433528214598	1.0856660597505359
0.5400931200479744	3.9566990662072214	Main sequence	K9V	0.4651909856940745	3946.5953194291446	0.047298421293684174	-	0.5400931200479744
1.4221392386978322	1.4716175687217485	Main sequence	F5V	1.655293287878181	6605.576280087382	4.699876377091242	-	1.4221392386978322
0.32896439390924404	3.6742015886019397	Main sequence	M2V	0.2822310901411707	3525.483147106731	0.011086078682231647	-	0.32896439390924404
0.02372514913893057	4.98680744053507	Main sequence	T9.5	0.08730936397265805	499.86265835128546	5.3570259838985455e-05	-	0.02372514913893057
0.35867958053936877	3.3836488545441643	Main sequence	M2V	0.3056014871507669	3539.852140538774	0.013211285949733193	-	0.35867958053936877
0.5596916443498656	3.0434073684507577	Main sequence	K8V	0.48417124228054476	4029.327707357136	0.055670102433345546	-	0.5596916443498656
0.017378729715609744	2.4829989418459504	Main sequence	T9.5	0.08412973427596412	484.3618470293639	2.849420618434696e-05	-	0.017378729715609744
0.26466656920127746	4.753461394851284	Main sequence	M3V	0.2343311317710959	3465.133912576057	0.007132368117751626	-	0.26466656920127746
0.01668680445757996	5.404812487460883	Main sequence	Y2	0.08378522196695283	364.02323644741875	2.6240542076254906e-05	-	0.01668680445757996
0.04368965374041763	5.264794885996239	Main sequence	T7	0.09754374227954987	813.791082735957	0.00018479397455130537	-	0.04368965374041763
0.7222312553684281	8.369146217709506	Main sequence	K5V	0.6546546867849591	4453.125219309351	0.15183708963669731	-	0.7222312553684281
0.011959275136194939	0.5627823270085749	Main sequence	T9	0.08144267884767986	575.1737070978959	1.3353202984696343e-05	-	0.011959275136194939
0.06545682899115454	5.123229453108094	Main sequence	T5	0.10910330074287689	1146.964495321756	0.0004195238578876486	-	0.06545682899115454
0.5505210196072131	4.871905388315005	Main sequence	K8V	0.4752476961075778	3990.9027438147045	0.05162003517924666	-	0.5505210196072131
0.48118035946851817	4.8120827120510965	Main sequence	M1V	0.4101789515902971	3683.136512519764	0.027894056960012886	-	0.48118035946851817
0.3704639318029106	8.890508196450805	Main sequence	M2V	0.3150855717555282	3543.778014568131	0.014106418024129031	-	0.3704639318029106
0.002530998229442271	1.2878882267291472	Main sequence	Y7	0.07682979229727344	121.7781125614535	5.726323171211757e-07	-	0.002530998229442271
0.05361826793640008	5.412294470055093	Main sequence	T6	0.10276448055754281	955.3741896281815	0.00027992798568252076	-	0.05361826793640008
0.052141406331064545	6.273995265508571	Main sequence	T6	0.1019823948910396	889.9246242914135	0.00026451274219300866	-	0.052141406331064545
0.09816435279864284	4.428064362092861	Main sequence	M6V	0.12725947397257537	2843.8199660916284	0.0009542942825046034	-	0.09816435279864284
0.05617710409098675	3.6353161704362655	Main sequence	T5	0.10412409537914954	1129.580861464192	0.00030768502322062657	-	0.05617710409098675
0.33103272786045934	6.077915657149164	Main sequence	M2V	0.2838325451147327	3526.7124227476634	0.011227892652291266	-	0.33103272786045934
1.1838693292823372	2.34458614856914	Main sequence	F8V	1.2660794502292232	6193.399645620426	2.124868300235014	-	1.1838693292823372
0.44773850566251605	4.118079888578994	Main sequence	M2V	0.3803150234200773	3550.7838305208234	0.020714648838560973	-	0.44773850566251605
0.09806070551048071	4.475723812470735	Main sequence	M6V	0.12720044657286658	2842.956628660881	0.0009522519866716087	-	0.09806070551048071
0.12986143226422836	5.396729787807441	Main sequence	M5V	0.14575610319643278	3062.2994866040844	0.0016832081380365788	-	0.12986143226422836
0.13166555021301846	2.293088871741168	Main sequence	M5V	0.14683557101560957	3072.439405309462	0.0017309699843136214	-	0.13166555021301846
0.38459151508435535	3.1353795378133094	Main sequence	M2V	0.32661713022923755	3547.3329119301206	0.015218764218163537	-	0.38459151508435535
0.10478451132539132	3.9761246406575004	Main sequence	M6V	0.13104932521699952	2896.6752706760963	0.0010893376228769485	-	0.10478451132539132
0.08891449071285465	4.992503594717571	Main sequence	M6V	0.12202900766933418	2762.002841666006	0.0007807577822803931	-	0.08891449071285465
0.11657278812719604	7.087709607096147	Main sequence	M5V	0.1378935903760409	2980.707173909485	0.0013522565346172537	-	0.11657278812719604
0.05053493928073287	4.968637584046203	Main sequence	T6	0.10113386249401417	935.2697716606385	0.00024824703230983346	-	0.05053493928073287
0.03703897236480741	2.6039764366590172	Main sequence	T6	0.09409531612931965	891.7886565206113	0.000132202694734958	-	0.03703897236480741
0.23354464452808937	9.727403629230185	Main sequence	M3V	0.21245742234031248	3415.499076189579	0.005534191502719851	-	0.23354464452808937
0.10370831884947661	6.8860965092740765	Main sequence	M6V	0.13043060148536229	2888.379967015206	0.001066767974232349	-	0.10370831884947661
0.03964531219650635	4.395008349904443	Main sequence	T7	0.09544206792681244	796.2200748792834	0.0001517515221205782	-	0.03964531219650635
0.9312763468470269	7.686760244853559	Main sequence	G8V	0.9082138083849794	5446.118550241515	0.6537598457359111	-	0.9312763468470269
0.08121997432614353	4.5778365903484035	Main sequence	M7V	0.11773560019633167	2685.788087616727	0.0006498247606293665	-	0.08121997432614353
0.017833382764567432	7.706699559179302	Main sequence	Y2	0.08435633798700633	342.82488474609806	3.002631294533743e-05	-	0.017833382764567432
0.17213615931372794	6.425805516219644	Main sequence	M4V	0.1718059836972105	3253.82803606761	0.0029809084397616576	-	0.17213615931372794
0.03103268470647512	9.136176285441822	Main sequence	T9	0.09101457865746133	512.9727874970329	9.234420350837262e-05	-	0.03103268470647512
0.1329539447632776	7.634637849517495	Main sequence	M5V	0.14760822244669866	3079.5540264449673	0.0017654933629417185	-	0.1329539447632776
0.048333229651846533	1.687399544459796	Main sequence	T0	0.09997462629035454	1279.0870298981038	0.00022680389814622257	-	0.048333229651846533
0.04231919413720291	2.8541647625311213	Main sequence	T6	0.09682995404032374	966.5373155799947	0.0001732278937935196	-	0.04231919413720291
0.06618831501677534	3.8818701574772723	Main sequence	T0	0.10949902625669378	1266.4390237967996	0.00042908618052116113	-	0.06618831501677534
0.29379281166606347	8.479310171798158	Main sequence	M2V	0.25557699947358625	3498.344446333784	0.008814293014784046	-	0.29379281166606347
0.006566321106019587	3.4809499670608557	Main sequence	Y5	0.07879450894022105	194.11662123099933	3.958487271481534e-06	-	0.006566321106019587
0.002327820988824999	2.771510636166759	Main sequence	Y7	0.07673124966370032	88.64914560661548	4.832520973937386e-07	-	0.002327820988824999
0.6136953156154711	7.078473189098042	Main sequence	K4V	0.5382262762889898	4245.943318019136	0.08482429123685928	-	0.6136953156154711
0.031578239544045705	4.137685432948896	Main sequence	T8	0.09129308857334777	672.6850859938266	9.566623696862669e-05	-	0.031578239544045705
0.3354688370265069	7.413608542765238	Main sequence	M2V	0.28728004448131905	3529.2263051706514	0.011535133559393763	-	0.3354688370265069
0.21805135757579033	2.770108341056128	Main sequence	M3V	0.20188701722540944	3383.9325167962375	0.004815010472962726	-	0.21805135757579033
0.48656696438999375	5.2019843630639295	Main sequence	M1V	0.41508159464600886	3708.2060295604488	0.02935053718328596	-	0.48656696438999375
0.11695370518327132	4.110119122068997	Main sequence	M5V	0.13811679725116613	2983.2278268290693	0.0013612326641299524	-	0.11695370518327132
0.09012350711449088	2.167003015605436	Main sequence	M6V	0.12270837085685767	2773.271533266366	0.0008024382716677054	-	0.09012350711449088
0.25960126080972445	5.412175300899936	Main sequence	M3V	0.23071275879918285	3458.153927938183	0.006858263784899708	-	0.25960126080972445
0.02424354962516975	3.232479046674297	Main sequence	T9	0.08757065991770947	585.6240513942317	5.5970747724346335e-05	-	0.02424354962516975
0.2984869926463013	1.7425234597481607	Main sequence	M2V	0.25907122359959156	3502.709944248189	0.009102249426798003	-	0.2984869926463013
0.1843808960741487	2.00032221105072	Main sequence	M3V	0.1796460031433162	3294.850948580768	0.0034266668908167026	-	0.1843808960741487
0.1329156991963569	2.0127109081531565	Main sequence	M5V	0.1475852654331916	3079.3443302502424	0.0017644635705065597	-	0.1329156991963569
0.06932320805484936	7.411143610714716	Main sequence	T5	0.11120031895255023	1067.1150504084985	0.0004713048476699826	-	0.06932320805484936
0.6110949046973683	5.695529876537029	Main sequence	K4V	0.5355643726871602	4235.873114977328	0.08319338691505875	-	0.6110949046973683
0.512919438899552	7.252435058860947	Main sequence	M0V	0.43943571863279957	3827.9397293874677	0.0373546569766214	-	0.512919438899552
0.14441538576932886	5.268459688162136	Main sequence	M4V	0.1545461812306981	3138.49519350251	0.002087834676323953	-	0.14441538576932886
0.08456552341094747	4.518300343150402	Main sequence	M7V	0.11959593474621169	2719.915397978511	0.0007052581215001781	-	0.08456552341094747
0.6543956073807191	3.5012379117287296	Main sequence	K5V	0.5806671547736747	4399.147249979677	0.11376854311729324	-	0.6543956073807191
0.056915536964949	11.036175363162132	Main sequence	T7	0.10451753016394988	796.8014073987448	0.0003159425641411595	-	0.056915536964949
0.03441524990049656	3.7618229891274755	Main sequence	T8	0.09274564116008108	744.9229655659009	0.00011390187699052909	-	0.03441524990049656
0.14489116174042244	4.24747146313432	Main sequence	M4V	0.15483669055078286	3140.7826334960614	0.002101807620341501	-	0.14489116174042244
0.17633940431974177	3.8333951672842383	Main sequence	M4V	0.17448229952126493	3268.5115396626124	0.0031303761145122845	-	0.17633940431974177
0.009099207561231604	9.675650866543148	Main sequence	Y5	0.08003506540836704	182.55048308623026	7.671128250556112e-06	-	0.009099207561231604
0.047015507665913815	2.853521772404173	Main sequence	T5	0.09928287173278964	1054.5017932545782	0.00021443961136099327	-	0.047015507665913815
0.33524580196794995	3.608347808393022	Main sequence	M2V	0.2871062990438636	3529.1038426936916	0.011519585968902303	-	0.33524580196794995
0.032040166506694945	5.314384278570265	Main sequence	T8	0.09152911130127932	627.7839766941048	9.852557591258388e-05	-	0.032040166506694945
0.02601437247499421	2.0355330730209134	Main sequence	T8	0.08846502001359827	721.135927579991	6.457325552113117e-05	-	0.02601437247499421
0.21436122152527606	4.907575970126544	Main sequence	M3V	0.19940065150533803	3375.626822548269	0.004651194925546241	-	0.21436122152527606
0.08348215244402232	4.2794029960938875	Main sequence	M7V	0.11899243062789878	2709.036690323082	0.0006870556225254459	-	0.08348215244402232
0.034684770711372305	3.4067115942781014	Main sequence	T7	0.09288400581108965	774.2221020815762	0.00011571816626046371	-	0.034684770711372305
0.07814719862647838	3.188423722139904	Main sequence	M7V	0.11603565264130038	2653.004318059663	0.0006009362523082834	-	0.07814719862647838
0.010575625177964447	4.450118970746658	Main sequence	Y4	0.0807607984532533	265.8741484575576	1.0406212008405416e-05	-	0.010575625177964447
0.0543253633008909	3.78742385016456	Main sequence	T5	0.10313961126406417	1084.2044112307544	0.00028746524981965974	-	0.0543253633008909
0.119881991425749	4.183364564925441	Main sequence	M5V	0.13983697069678108	3002.2290903958533	0.0014312417879595734	-	0.119881991425749
0.050161000560615565	3.651130378113087	Main sequence	T6	0.10093667585339403	1027.126170920391	0.00024453590480636486	-	0.050161000560615565
0.1739758075458885	9.239243565576892	Main sequence	M4V	0.17297541588730392	3260.335113030784	0.003045870328298103	-	0.1739758075458885
0.18582979733540889	2.6038323939688897	Main sequence	M3V	0.1805824611599817	3299.364374140196	0.0034814962875335405	-	0.18582979733540889
0.26944555568519085	2.3411016098223083	Main sequence	M2V	0.23776574460563504	3471.3687326035692	0.00739597165239985	-	0.26944555568519085
0.23413302341491563	3.677706272047481	Main sequence	M3V	0.21286302584469546	3416.599241425358	0.005562503554037477	-	0.23413302341491563
0.25484706272216817	4.823749374717723	Main sequence	M3V	0.22733723806404602	3451.239229861558	0.006605947145578435	-	0.25484706272216817
0.11508442202388046	5.190878130049378	Main sequence	M5V	0.13702267736470228	2970.747512132786	0.0013174724581915358	-	0.11508442202388046
0.08836105781707088	3.9180214956308843	Main sequence	M6V	0.1217184566716357	2756.783377341579	0.0007709338556440138	-	0.08836105781707088
0.06731414783062163	11.744384164378605	Main sequence	T6	0.11010901209784583	897.1526960455592	0.0004440170859009946	-	0.06731414783062163
0.41611807238201826	3.715806445314796	Main sequence	M2V	0.3529860062926901	3551.326819572898	0.017855467278594588	-	0.41611807238201826
0.16086138845465617	5.57103734426293	Main sequence	M4V	0.16470409502745514	3211.0380436761143	0.0025982699863643073	-	0.16086138845465617
0.13323120725743182	5.070000824259799	Main sequence	M5V	0.14777468869509608	3081.071503218377	0.0017729679846318505	-	0.13323120725743182
0.07108102388273965	6.26837347696196	Main sequence	T5	0.11215807527888713	1150.1898401468532	0.0004958570048654613	-	0.07108102388273965
0.23222856484919216	9.514455302356652	Main sequence	M3V	0.21155127937111087	3413.013302592969	0.005471128491210842	-	0.23222856484919216
0.025102525428897716	7.128191300269293	Main sequence	Y0	0.08800414273322169	466.4965201661369	6.006575205224724e-05	-	0.025102525428897716
0.09138583806105532	5.872640996954701	Main sequence	M6V	0.12341906966090997	2784.8451279819838	0.0008253960895728328	-	0.09138583806105532
0.028037514816892907	5.423230266845545	Main sequence	T9	0.08949020400921853	558.5066998317615	7.516501330162147e-05	-	0.028037514816892907
0.20350868767254057	3.6422224391440725	Main sequence	M3V	0.1921580399645548	3349.259962490662	0.004186067530607522	-	0.20350868767254057
0.40764419836356414	2.6943223555457276	Main sequence	M2V	0.34581218963043986	3550.741313720872	0.017125781824961647	-	0.40764419836356414
0.10287327436174687	2.0294597405934303	Main sequence	M6V	0.12995122303669368	2881.866073753428	0.0010494206318333358	-	0.10287327436174687
0.03884972547405101	3.205597316563216	Main sequence	T7	0.09503033509503189	867.2748393168447	0.0001456393631730178	-	0.03884972547405101
0.27690307522390656	4.074315893187529	Main sequence	M2V	0.2431656856413661	3480.4517676949076	0.0078170112271457	-	0.27690307522390656
0.2446576156195325	4.485375953411842	Main sequence	M3V	0.22016987569705057	3435.1595440789915	0.0060813097190173535	-	0.2446576156195325
0.10080348039256104	5.937130080244559	Main sequence	M6V	0.1287656600350703	2865.422346455836	0.0010070438204727928	-	0.10080348039256104
0.11800195898583016	8.724485573613212	Main sequence	M5V	0.1387317065043758	2990.1057582591907	0.0013860896879223951	-	0.11800195898583016
0.03991613590789664	2.4944550569998545	Main sequence	T6	0.0955823524018454	962.0044829879706	0.0001538612098593943	-	0.03991613590789664
0.05245644562668706	2.419634262874306	Main sequence	T2	0.10214906524237215	1217.828575095028	0.00026776393904015707	-	0.05245644562668706
1.1895067229588077	4.816949891145081	Main sequence	F8V	1.2747090878564407	6204.215408393843	2.1690187899580162	-	1.1895067229588077
0.16579985656700721	5.733956775544872	Main sequence	M4V	0.16780098062830934	3230.416333608336	0.0027625914109299927	-	0.16579985656700721
